simulation,placebo_mean_R
1243,0.2378994777761469
1244,0.2178786971755585
1245,0.23668440512475417
1246,0.17547750095812867
1247,0.24525722894449165
1248,0.21526720314681028
1249,0.22754554723875622
1250,0.2219515399237305
1251,0.271356214388925
1252,0.21196188292134868
1253,0.23718780223661798
1254,0.1667427429971347
1255,0.20777216512032104
1256,0.18136257196064756
1257,0.23017035710421435
1258,0.2042152631526591
1259,0.25942406007925484
1260,0.19878318997888983
1261,0.27727302864313486
1262,0.19968353882940273
1263,0.21196188292134868
1264,0.24805052536816385
1265,0.27727302864313486
1266,0.23947770154842637
1267,0.2046928560467447
1268,0.17172031696278575
1269,0.2018553508661112
1270,0.1971978180202554
1271,0.18914093498102805
1272,0.19968353882940273
1273,0.17997748202969416
1274,0.19095324139875086
1275,0.20560035308361255
1276,0.15616839589706913
1277,0.17997748202969416
1278,0.25165015758921644
1279,0.2155187848890106
1280,0.17547750095812867
1281,0.2412289017330991
1282,0.22234755671043027
1283,0.2780597507488899
1284,0.2334428000191167
1285,0.22784879270409095
1286,0.18630342980039458
1287,0.2219515399237305
1288,0.2708720168601058
1289,0.26139830063823416
1290,0.23265607791336165
1291,0.21337871610399298
1292,0.22784879270409095
1293,0.25567905786175354
1294,0.22754554723875622
1295,0.23376560695830076
1296,0.20588367807750374
1297,0.27727302864313486
1298,0.16082592874292492
1299,0.22005050921226696
1300,0.21643074245622046
1301,0.23885621716146263
1302,0.2219515399237305
1303,0.2046928560467447
1304,0.23076759087054435
1305,0.26278339056918754
1306,0.2415122267269903
1307,0.22115673467967123
1308,0.16082592874292492
1309,0.23947770154842637
1310,0.24742904098120014
1311,0.23482788995007015
1312,0.21927596888435352
1313,0.22290793486434393
1314,0.26278339056918754
1315,0.26080915001020827
1316,0.24666543543721045
1317,0.25396733962237367
1318,0.18630342980039458
1319,0.2093503888926005
1320,0.22392578048270975
1321,0.26080915001020827
1322,0.21643074245622046
1323,0.25396733962237367
1324,0.24631951193626098
1325,0.22842576155427521
1326,0.2412289017330991
1327,0.22245493703559432
1328,0.26159587211596336
1329,0.1794740849178303
1330,0.18630342980039458
1331,0.1822946640628514
1332,0.23293940290725287
1333,0.2553200957943892
1334,0.16581065089493094
1335,0.2378994777761469
1336,0.22143559914322042
1337,0.22319125985823515
1338,0.26139830063823416
1339,0.17448936276582433
1340,0.23934041469028183
1341,0.21334697285230209
1342,0.23572766573943837
1343,0.18136257196064756
1344,0.14250496187416975
1345,0.2143351110446065
1346,0.24201562383885422
1347,0.2063870751893676
1348,0.2287852671732609
1349,0.24666543543721045
1350,0.21977164474871777
1351,0.19821715591262934
1352,0.23482788995007015
1353,0.22143559914322042
1354,0.22319125985823515
1355,0.24400942587168278
1356,0.21295002111365305
1357,0.23874318092395183
1358,0.19971528208109363
1359,0.23108231467142423
1360,0.23198266352193708
1361,0.18136257196064756
1362,0.23108231467142423
1363,0.22115673467967123
1364,0.23572766573943837
1365,0.2160347256695207
1366,0.1726322745299957
1367,0.264955202605896
1368,0.22101944782152666
1369,0.1822946640628514
1370,0.2407447042042799
1371,0.2138821132158569
1372,0.22784879270409095
1373,0.1937984678268838
1374,0.20560481361395458
1375,0.22891050263471577
1376,0.22143559914322042
1377,0.16581065089493094
1378,0.21337871610399298
1379,0.1945730081547973
1380,0.21512183315036154
1381,0.2530352475201698
1382,0.1896443320928919
1383,0.23158664673523732
1384,0.2004702609351578
1385,0.2374833264544532
1386,0.1977137588007655
1387,0.22115673467967123
1388,0.2219515399237305
1389,0.18090957413189795
1390,0.22384002696654773
1391,0.23572766573943837
1392,0.14250496187416975
1393,0.19364091605259356
1394,0.2073560137986273
1395,0.22567698066738248
1396,0.22234755671043027
1397,0.19878318997888983
1398,0.20330776611579124
1399,0.271356214388925
1400,0.21366169665318197
1401,0.18413161776368608
1402,0.22981085148522862
1403,0.24493442200530757
1404,0.18914093498102805
1405,0.2143351110446065
1406,0.234342575808485
1407,0.2708720168601058
1408,0.23874318092395183
1409,0.21103688678772384
1410,0.1822946640628514
1411,0.20796529896164706
1412,0.2508512362595174
1413,0.20650516246446748
1414,0.217104156847645
1415,0.19878318997888983
1416,0.2629809620469168
1417,0.1977137588007655
1418,0.23611837105849373
1419,0.22005050921226696
1420,0.2535072458250451
1421,0.23668440512475417
1422,0.2694869269291524
1423,0.20746190184978322
1424,0.21366169665318197
1425,0.21643074245622046
1426,0.156671793008933
1427,0.1679824629316394
1428,0.264955202605896
1429,0.22981085148522862
1430,0.22981085148522862
1431,0.18865619390058755
1432,0.271356214388925
1433,0.19878318997888983
1434,0.23482788995007015
1435,0.2412289017330991
1436,0.20560035308361255
1437,0.20952782583533577
1438,0.18136257196064756
1439,0.22301382291549984
1440,0.26389291961412664
1441,0.27588793871218137
1442,0.17547750095812867
1443,0.21103688678772384
1444,0.19971528208109363
1445,0.2544081382271793
1446,0.24525722894449165
1447,0.2298425947369195
1448,0.20796529896164706
1449,0.24524914580618742
1450,0.2544081382271793
1451,0.2287852671732609
1452,0.22567698066738248
1453,0.20371186604079522
1454,0.2708720168601058
1455,0.23718780223661798
1456,0.26159587211596336
1457,0.22972955849940865
1458,0.25580429332320836
1459,0.1679824629316394
1460,0.16082592874292492
1461,0.22842576155427521
1462,0.24666543543721045
1463,0.23017035710421435
1464,0.2023712916466213
1465,0.2305975735909837
1466,0.24493442200530757
1467,0.24307733376947893
1468,0.20512007253351408
1469,0.23657136888724334
1470,0.23076759087054435
1471,0.18353438399735605
1472,0.20560481361395458
1473,0.2694869269291524
1474,0.2494032815401794
1475,0.22384002696654773
1476,0.1822946640628514
1477,0.23265607791336165
1478,0.22245493703559432
1479,0.20777216512032104
1480,0.2192637871065119
1481,0.23885621716146263
1482,0.21366169665318197
1483,0.2160347256695207
1484,0.18405032477786615
1485,0.24576062605635546
1486,0.19095324139875086
1487,0.1794740849178303
1488,0.20588367807750374
1489,0.1977137588007655
1490,0.26731511489244386
1491,0.15616839589706913
1492,0.20952782583533577
1493,0.20746190184978322
1494,0.23934041469028183
1495,0.19971528208109363
1496,0.20588367807750374
1497,0.2042152631526591
1498,0.156671793008933
1499,0.22369465697009905
1500,0.19595809808575076
1501,0.27588793871218137
1502,0.18865619390058755
1503,0.2553200957943892
1504,0.23159379492159224
1505,0.22017574467372183
1506,0.21425893041951197
1507,0.19971528208109363
1508,0.22754554723875622
1509,0.2472314695034709
1510,0.21326567986648212
1511,0.21792321271233794
1512,0.25165015758921644
1513,0.16581065089493094
1514,0.22519278313856328
1515,0.22981085148522862
1516,0.2530230482962259
1517,0.156671793008933
1518,0.2192637871065119
1519,0.1679824629316394
1520,0.23809261161747297
1521,0.1937984678268838
1522,0.21512183315036154
1523,0.2082881059008311
1524,0.22245493703559432
1525,0.2444624237004324
1526,0.19222024405460433
1527,0.25314828375768067
1528,0.22101944782152666
1529,0.22290793486434393
1530,0.21334697285230209
1531,0.2522363261904708
1532,0.21337871610399298
1533,0.1822946640628514
1534,0.2143351110446065
1535,0.264955202605896
1536,0.18353438399735605
1537,0.19222024405460433
1538,0.19996686382329393
1539,0.27588793871218137
1540,0.17172031696278575
1541,0.2780597507488899
1542,0.21512183315036154
1543,0.24201562383885422
1544,0.23376560695830076
1545,0.26080915001020827
1546,0.19821715591262934
1547,0.26389291961412664
1548,0.2552070595568783
1549,0.22893063716970966
1550,0.2287852671732609
1551,0.18164589695453878
1552,0.27727302864313486
1553,0.23020155680428392
1554,0.17448936276582433
1555,0.22519278313856328
1556,0.1867991056647589
1557,0.2215228449333905
1558,0.16082592874292492
1559,0.22245493703559432
1560,0.15616839589706913
1561,0.2694869269291524
1562,0.23076759087054435
1563,0.18865619390058755
1564,0.2687002048233973
1565,0.2522363261904708
1566,0.24663423573714083
1567,0.22319125985823515
1568,0.25382196962592496
1569,0.2553200957943892
1570,0.2373580909929984
1571,0.1679824629316394
1572,0.156671793008933
1573,0.22319125985823515
1574,0.18164589695453878
1575,0.2508512362595174
1576,0.24524914580618742
1577,0.19595809808575076
1578,0.2073560137986273
1579,0.18818419559571228
1580,0.24663423573714083
1581,0.26731511489244386
1582,0.1945730081547973
1583,0.24525722894449165
1584,0.23874318092395183
1585,0.18164589695453878
1586,0.1667427429971347
1587,0.21977164474871777
1588,0.26997112445797156
1589,0.23482788995007015
1590,0.2415122267269903
1591,0.18630342980039458
1592,0.23249860430244723
1593,0.1896443320928919
1594,0.17997748202969416
1595,0.24400942587168278
1596,0.19593796355075685
1597,0.1667427429971347
1598,0.25567905786175354
1599,0.22392578048270975
1600,0.2138821132158569
1601,0.23159379492159224
1602,0.25489233575599846
1603,0.24663423573714083
1604,0.19004843201789587
1605,0.20512007253351408
1606,0.20560481361395458
1607,0.23934041469028183
1608,0.20588367807750374
1609,0.1867991056647589
1610,0.21512183315036154
1611,0.23265607791336165
1612,0.18630342980039458
1613,0.22784879270409095
1614,0.18630342980039458
1615,0.20095500201559835
1616,0.25489233575599846
1617,0.2018553508661112
1618,0.2004702609351578
1619,0.22799854506750586
1620,0.21927596888435352
1621,0.2721429364946801
1622,0.23249860430244723
1623,0.22005050921226696
1624,0.19004128383154098
1625,0.2138821132158569
1626,0.17547750095812867
1627,0.23657136888724334
1628,0.23518627895628993
1629,0.20777216512032104
1630,0.2508512362595174
1631,0.2023712916466213
1632,0.21417763743369203
1633,0.2407447042042799
1634,0.2415122267269903
1635,0.20330776611579124
1636,0.14250496187416975
1637,0.26731511489244386
1638,0.18136257196064756
1639,0.24793243809306398
1640,0.18914093498102805
1641,0.23611837105849373
1642,0.2472314695034709
1643,0.21196188292134868
1644,0.24742904098120014
1645,0.23668440512475417
1646,0.2494032815401794
1647,0.20560035308361255
1648,0.22567698066738248
1649,0.24714571598730892
1650,0.21425893041951197
1651,0.23198266352193708
1652,0.20330776611579124
1653,0.1977137588007655
1654,0.18164589695453878
1655,0.1726322745299957
1656,0.17547750095812867
1657,0.24493442200530757
1658,0.25580429332320836
1659,0.2192637871065119
1660,0.25580429332320836
1661,0.22384002696654773
1662,0.24307733376947893
1663,0.2378994777761469
1664,0.21927596888435352
1665,0.2018553508661112
1666,0.19687005565296065
1667,0.24805052536816385
1668,0.19968353882940273
1669,0.18914093498102805
1670,0.24201562383885422
1671,0.2508512362595174
1672,0.2160347256695207
1673,0.19687005565296065
1674,0.21413369495805715
1675,0.2287852671732609
1676,0.23127098798240822
1677,0.2407447042042799
1678,0.17997748202969416
1679,0.2114898846164735
1680,0.19004128383154098
1681,0.21653812278138457
1682,0.2544081382271793
1683,0.18405032477786615
1684,0.2160347256695207
1685,0.1896443320928919
1686,0.20952782583533577
1687,0.17448936276582433
1688,0.22567698066738248
1689,0.2708720168601058
1690,0.1971978180202554
1691,0.1950260059835469
1692,0.17448936276582433
1693,0.25942406007925484
1694,0.16581065089493094
1695,0.22799854506750586
1696,0.20330776611579124
1697,0.22369465697009905
1698,0.24307733376947893
1699,0.2494032815401794
1700,0.21196188292134868
1701,0.24539451580263616
1702,0.257064147792707
1703,0.23611837105849373
1704,0.20746190184978322
1705,0.22245493703559432
1706,0.22784879270409095
1707,0.22834446856845525
1708,0.21242197671867724
1709,0.2216287329845464
1710,0.2412289017330991
1711,0.2694869269291524
1712,0.20650516246446748
1713,0.23572766573943837
1714,0.19878318997888983
1715,0.2522363261904708
1716,0.22245493703559432
1717,0.2407447042042799
1718,0.26159587211596336
1719,0.22567698066738248
1720,0.2004702609351578
1721,0.20952782583533577
1722,0.23108231467142423
1723,0.2219515399237305
1724,0.22290793486434393
1725,0.1896443320928919
1726,0.26080915001020827
1727,0.25942406007925484
1728,0.2004702609351578
1729,0.1794740849178303
1730,0.19878318997888983
1731,0.17172031696278575
1732,0.23158664673523732
1733,0.22661345513655243
1734,0.20560481361395458
1735,0.2780597507488899
1736,0.20560481361395458
1737,0.2298425947369195
1738,0.2160347256695207
1739,0.2396551384911617
1740,0.15616839589706913
1741,0.2794448406798433
1742,0.2407447042042799
1743,0.20588367807750374
1744,0.19878318997888983
1745,0.23934041469028183
1746,0.23020155680428392
1747,0.21103688678772384
1748,0.2472314695034709
1749,0.24714571598730892
1750,0.23376560695830076
1751,0.21326567986648212
1752,0.21334697285230209
1753,0.195812728089302
1754,0.24524914580618742
1755,0.2063870751893676
1756,0.23841541855665704
1757,0.2114898846164735
1758,0.17172031696278575
1759,0.20796529896164706
1760,0.22319125985823515
1761,0.18818419559571228
1762,0.21242197671867724
1763,0.2160347256695207
1764,0.17448936276582433
1765,0.25567905786175354
1766,0.26139830063823416
1767,0.2407447042042799
1768,0.17172031696278575
1769,0.17547750095812867
1770,0.2287852671732609
1771,0.26159587211596336
1772,0.18214929406640262
1773,0.21653812278138457
1774,0.23017035710421435
1775,0.19996686382329393
1776,0.23293940290725287
1777,0.2412289017330991
1778,0.27588793871218137
1779,0.20512007253351408
1780,0.19960224584358277
1781,0.19968353882940273
1782,0.23668440512475417
1783,0.18405032477786615
1784,0.21366169665318197
1785,0.22893063716970966
1786,0.22234755671043027
1787,0.22101944782152666
1788,0.271356214388925
1789,0.21653812278138457
1790,0.27727302864313486
1791,0.19971528208109363
1792,0.2042152631526591
1793,0.21512183315036154
1794,0.21512183315036154
1795,0.18865619390058755
1796,0.2143351110446065
1797,0.18040617702003411
1798,0.2553200957943892
1799,0.19102942202384535
1800,0.25382196962592496
1801,0.23158664673523732
1802,0.1867991056647589
1803,0.26731511489244386
1804,0.23934041469028183
1805,0.23108231467142423
1806,0.18413161776368608
1807,0.23518627895628993
1808,0.2535072458250451
1809,0.24805052536816385
1810,0.24307733376947893
1811,0.21103688678772384
1812,0.2374833264544532
1813,0.21334697285230209
1814,0.20560035308361255
1815,0.2412289017330991
1816,0.21337871610399298
1817,0.25396733962237367
1818,0.2114898846164735
1819,0.2780597507488899
1820,0.2298425947369195
1821,0.2023712916466213
1822,0.1971978180202554
1823,0.22661345513655243
1824,0.17547750095812867
1825,0.2146184360384977
1826,0.21103688678772384
1827,0.17448936276582433
1828,0.26389291961412664
1829,0.23934041469028183
1830,0.18630342980039458
1831,0.23874318092395183
1832,0.2530230482962259
1833,0.1679824629316394
1834,0.18914093498102805
1835,0.17499275987768814
1836,0.24539451580263616
1837,0.1667427429971347
1838,0.26159587211596336
1839,0.27727302864313486
1840,0.17033522703183235
1841,0.19960224584358277
1842,0.2412289017330991
1843,0.23482788995007015
1844,0.2216287329845464
1845,0.20560481361395458
1846,0.18818419559571228
1847,0.24307733376947893
1848,0.24493442200530757
1849,0.20371186604079522
1850,0.2216287329845464
1851,0.20588367807750374
1852,0.2484913239729695
1853,0.23947770154842637
1854,0.24400942587168278
1855,0.2396551384911617
1856,0.22567698066738248
1857,0.23611837105849373
1858,0.24714571598730892
1859,0.19095324139875086
1860,0.18090957413189795
1861,0.19364091605259356
1862,0.20512007253351408
1863,0.21413369495805715
1864,0.19004128383154098
1865,0.25314828375768067
1866,0.21643074245622046
1867,0.18136257196064756
1868,0.23718780223661798
1869,0.21366169665318197
1870,0.23718780223661798
1871,0.22981085148522862
1872,0.24525722894449165
1873,0.1896443320928919
1874,0.22101944782152666
1875,0.1896443320928919
1876,0.2287852671732609
1877,0.20952782583533577
1878,0.23108231467142423
1879,0.20746190184978322
1880,0.24524914580618742
1881,0.22799854506750586
1882,0.2535072458250451
1883,0.1667427429971347
1884,0.23611837105849373
1885,0.2444624237004324
1886,0.22972955849940865
1887,0.2287852671732609
1888,0.24666543543721045
1889,0.21643074245622046
1890,0.25797610535991683
1891,0.2155187848890106
1892,0.2216287329845464
1893,0.1667427429971347
1894,0.2042152631526591
1895,0.22567698066738248
1896,0.17033522703183235
1897,0.17033522703183235
1898,0.23934041469028183
1899,0.23668440512475417
1900,0.19364091605259356
1901,0.25314828375768067
1902,0.2794448406798433
1903,0.26997112445797156
1904,0.26278339056918754
1905,0.24524914580618742
1906,0.21927596888435352
1907,0.2365143878451935
1908,0.24525722894449165
1909,0.22981085148522862
1910,0.22981085148522862
1911,0.2192637871065119
1912,0.22017574467372183
1913,0.22101944782152666
1914,0.20095500201559835
1915,0.26389291961412664
1916,0.2219515399237305
1917,0.19004843201789587
1918,0.23885621716146263
1919,0.1822946640628514
1920,0.20952782583533577
1921,0.2494032815401794
1922,0.22384002696654773
1923,0.21650692308131497
1924,0.21650692308131497
1925,0.24931752802401744
1926,0.21366169665318197
1927,0.17033522703183235
1928,0.22799854506750586
1929,0.20512007253351408
1930,0.2138821132158569
1931,0.20650516246446748
1932,0.22834446856845525
1933,0.2374833264544532
1934,0.2415122267269903
1935,0.22005050921226696
1936,0.234342575808485
1937,0.2063870751893676
1938,0.2544081382271793
1939,0.2215228449333905
1940,0.17499275987768814
1941,0.20512007253351408
1942,0.23611837105849373
1943,0.20095500201559835
1944,0.2530352475201698
1945,0.23984381180214565
1946,0.22891050263471577
1947,0.2535072458250451
1948,0.2393596142733265
1949,0.24524914580618742
1950,0.26389291961412664
1951,0.22301382291549984
1952,0.257064147792707
1953,0.19004843201789587
1954,0.1867991056647589
1955,0.24714571598730892
1956,0.21927596888435352
1957,0.2629809620469168
1958,0.18405032477786615
1959,0.1981097755874653
1960,0.23108231467142423
1961,0.2694869269291524
1962,0.18214929406640262
1963,0.23482788995007015
1964,0.2508512362595174
1965,0.24201562383885422
1966,0.2219515399237305
1967,0.2046928560467447
1968,0.22834446856845525
1969,0.264955202605896
1970,0.19971528208109363
1971,0.2412289017330991
1972,0.24340071376980757
1973,0.19102942202384535
1974,0.1763778498086416
1975,0.17997748202969416
1976,0.20777216512032104
1977,0.21526720314681028
1978,0.25489233575599846
1979,0.21227660672222853
1980,0.21242197671867724
1981,0.2374833264544532
1982,0.27727302864313486
1983,0.20330776611579124
1984,0.2042152631526591
1985,0.2018553508661112
1986,0.2046928560467447
1987,0.19779505178658546
1988,0.23265607791336165
1989,0.24307733376947893
1990,0.2629809620469168
1991,0.18090957413189795
1992,0.2178786971755585
1993,0.2046928560467447
1994,0.24525722894449165
1995,0.22301382291549984
1996,0.2522363261904708
1997,0.23750346098944713
1998,0.2393596142733265
1999,0.2530352475201698
2000,0.21337871610399298
2001,0.2114898846164735
2002,0.18405032477786615
2003,0.24524914580618742
2004,0.22290793486434393
2005,0.1971978180202554
2006,0.23809261161747297
2007,0.25567905786175354
2008,0.23159379492159224
2009,0.23984381180214565
2010,0.24714571598730892
2011,0.23482788995007015
2012,0.19595809808575076
2013,0.2093503888926005
2014,0.2530230482962259
2015,0.1896443320928919
2016,0.21366169665318197
2017,0.23482788995007015
2018,0.23841541855665704
2019,0.21526720314681028
2020,0.25258224969142024
2021,0.2093503888926005
2022,0.24576062605635546
2023,0.23750346098944713
2024,0.20777216512032104
2025,0.18818419559571228
2026,0.2093503888926005
2027,0.2708720168601058
2028,0.2530230482962259
2029,0.21337871610399298
2030,0.19996686382329393
2031,0.17033522703183235
2032,0.17499275987768814
2033,0.22101944782152666
2034,0.2216287329845464
2035,0.22893063716970966
2036,0.21643074245622046
2037,0.2494032815401794
2038,0.1971978180202554
2039,0.24805052536816385
2040,0.22384002696654773
2041,0.23572766573943837
2042,0.23841541855665704
2043,0.22834446856845525
2044,0.18914093498102805
2045,0.24931752802401744
2046,0.2530230482962259
2047,0.22981085148522862
2048,0.24576062605635546
2049,0.20650516246446748
2050,0.23750346098944713
2051,0.22101944782152666
2052,0.22392578048270975
2053,0.24340071376980757
2054,0.21337871610399298
2055,0.22834446856845525
2056,0.21792321271233794
2057,0.24663423573714083
2058,0.21425893041951197
2059,0.2780597507488899
2060,0.26731511489244386
2061,0.1945730081547973
2062,0.21188058993552872
2063,0.2373580909929984
2064,0.24524914580618742
2065,0.23984381180214565
2066,0.24663423573714083
2067,0.24714571598730892
2068,0.20330776611579124
2069,0.21188058993552872
2070,0.217104156847645
2071,0.1937984678268838
2072,0.22784879270409095
2073,0.19364091605259356
2074,0.217104156847645
2075,0.23518627895628993
2076,0.22143559914322042
2077,0.23076759087054435
2078,0.21326567986648212
2079,0.20330776611579124
2080,0.2444624237004324
2081,0.23159379492159224
2082,0.20095500201559835
2083,0.20650516246446748
2084,0.22290793486434393
2085,0.22507974690105245
2086,0.16581065089493094
2087,0.2143351110446065
2088,0.1822946640628514
2089,0.27727302864313486
2090,0.2393596142733265
2091,0.19593796355075685
2092,0.17499275987768814
2093,0.18136257196064756
2094,0.23482788995007015
2095,0.2553200957943892
2096,0.25489233575599846
2097,0.18413161776368608
2098,0.22143559914322042
2099,0.2365143878451935
2100,0.2373580909929984
2101,0.24493442200530757
2102,0.234342575808485
2103,0.19779505178658546
2104,0.20777216512032104
2105,0.21295002111365305
2106,0.19968353882940273
2107,0.18818419559571228
2108,0.20588367807750374
2109,0.18865619390058755
2110,0.1977137588007655
2111,0.2373580909929984
2112,0.22799854506750586
2113,0.24793243809306398
2114,0.18214929406640262
2115,0.24576062605635546
2116,0.26997112445797156
2117,0.234342575808485
2118,0.24539451580263616
2119,0.25942406007925484
2120,0.1679824629316394
2121,0.19222024405460433
2122,0.2114898846164735
2123,0.22017574467372183
2124,0.22245493703559432
2125,0.19996686382329393
2126,0.26159587211596336
2127,0.19364091605259356
2128,0.24805052536816385
2129,0.22842576155427521
2130,0.21653812278138457
2131,0.20650516246446748
2132,0.25567905786175354
2133,0.22290793486434393
2134,0.20746190184978322
2135,0.2146184360384977
2136,0.21227660672222853
2137,0.195812728089302
2138,0.2082881059008311
2139,0.23809261161747297
2140,0.1794740849178303
2141,0.2287852671732609
2142,0.2298425947369195
2143,0.21334697285230209
2144,0.27727302864313486
2145,0.22842576155427521
2146,0.19004128383154098
2147,0.23249860430244723
2148,0.21653812278138457
2149,0.22017574467372183
2150,0.21366169665318197
2151,0.19222024405460433
2152,0.22245493703559432
2153,0.25797610535991683
2154,0.2042152631526591
2155,0.2393596142733265
2156,0.2484913239729695
2157,0.22519278313856328
2158,0.2378994777761469
2159,0.23984381180214565
2160,0.19364091605259356
2161,0.23947770154842637
2162,0.21413369495805715
2163,0.17033522703183235
2164,0.18090957413189795
2165,0.23127098798240822
2166,0.19878318997888983
2167,0.2046928560467447
2168,0.264955202605896
2169,0.22893063716970966
2170,0.22017574467372183
2171,0.23518627895628993
2172,0.23265607791336165
2173,0.24742904098120014
2174,0.2373580909929984
2175,0.26997112445797156
2176,0.2444624237004324
2177,0.26159587211596336
2178,0.2146184360384977
2179,0.2694869269291524
2180,0.2635701126749426
2181,0.1971978180202554
2182,0.21188058993552872
2183,0.2780597507488899
2184,0.21526720314681028
2185,0.2415122267269903
2186,0.21103688678772384
2187,0.24524914580618742
2188,0.24400942587168278
2189,0.2553200957943892
2190,0.2004702609351578
2191,0.22981085148522862
2192,0.22143559914322042
2193,0.2530230482962259
2194,0.2508512362595174
2195,0.22981085148522862
2196,0.21417763743369203
2197,0.24793243809306398
2198,0.2042152631526591
2199,0.23572766573943837
2200,0.2042152631526591
2201,0.2046928560467447
2202,0.18040617702003411
2203,0.21366169665318197
2204,0.20746190184978322
2205,0.21977164474871777
2206,0.19593796355075685
2207,0.2018553508661112
2208,0.2178786971755585
2209,0.19364091605259356
2210,0.21326567986648212
2211,0.27727302864313486
2212,0.20560481361395458
2213,0.21417763743369203
2214,0.1794740849178303
2215,0.24663423573714083
2216,0.21526720314681028
2217,0.217104156847645
2218,0.17499275987768814
2219,0.21526720314681028
2220,0.2042152631526591
2221,0.21413369495805715
2222,0.20095500201559835
2223,0.27727302864313486
2224,0.23265607791336165
2225,0.22842576155427521
2226,0.21196188292134868
2227,0.23017035710421435
2228,0.25489233575599846
2229,0.22290793486434393
2230,0.2544081382271793
2231,0.21927596888435352
2232,0.2687002048233973
2233,0.22301382291549984
2234,0.22519278313856328
2235,0.18630342980039458
2236,0.20330776611579124
2237,0.25567905786175354
2238,0.18136257196064756
2239,0.19095324139875086
2240,0.23947770154842637
2241,0.1580568829398864
2242,0.20777216512032104
2243,0.1971978180202554
2244,0.22893063716970966
2245,0.2215228449333905
2246,0.26139830063823416
2247,0.19687005565296065
2248,0.19960224584358277
2249,0.26139830063823416
2250,0.21425893041951197
2251,0.2530230482962259
2252,0.2178786971755585
2253,0.22369465697009905
2254,0.2494032815401794
2255,0.16581065089493094
2256,0.1981097755874653
2257,0.24400942587168278
2258,0.23885621716146263
2259,0.22143559914322042
2260,0.21103688678772384
2261,0.16581065089493094
2262,0.24805052536816385
2263,0.2230209711018548
2264,0.19829844889844928
2265,0.17499275987768814
2266,0.20330776611579124
2267,0.2617211075774182
2268,0.23265607791336165
2269,0.22891050263471577
2270,0.18136257196064756
2271,0.24663423573714083
2272,0.23376560695830076
2273,0.19878318997888983
2274,0.24307733376947893
2275,0.20746190184978322
2276,0.19593796355075685
2277,0.15616839589706913
2278,0.21643074245622046
2279,0.2694869269291524
2280,0.19102942202384535
2281,0.24493442200530757
2282,0.2552070595568783
2283,0.271356214388925
2284,0.2018553508661112
2285,0.17033522703183235
2286,0.23158664673523732
2287,0.19222024405460433
2288,0.21425893041951197
2289,0.23657136888724334
2290,0.19878318997888983
2291,0.19779505178658546
2292,0.19996686382329393
2293,0.19004843201789587
2294,0.20796529896164706
2295,0.2216287329845464
2296,0.21650692308131497
2297,0.2629809620469168
2298,0.19004128383154098
2299,0.2287852671732609
2300,0.2522363261904708
2301,0.19593796355075685
2302,0.22507974690105245
2303,0.2374833264544532
2304,0.18164589695453878
2305,0.2530352475201698
2306,0.17033522703183235
2307,0.24539451580263616
2308,0.21512183315036154
2309,0.21413369495805715
2310,0.22384002696654773
2311,0.2023712916466213
2312,0.2146184360384977
2313,0.2178786971755585
2314,0.2444624237004324
2315,0.2082881059008311
2316,0.26080915001020827
2317,0.2508512362595174
2318,0.21188058993552872
2319,0.2484913239729695
2320,0.2063870751893676
2321,0.2396551384911617
2322,0.2687002048233973
2323,0.22784879270409095
2324,0.21366169665318197
2325,0.14250496187416975
2326,0.2143351110446065
2327,0.23017035710421435
2328,0.25942406007925484
2329,0.1981097755874653
2330,0.24400942587168278
2331,0.2396551384911617
2332,0.2216287329845464
2333,0.23947770154842637
2334,0.1822946640628514
2335,0.2046928560467447
2336,0.19878318997888983
2337,0.23874318092395183
2338,0.1950260059835469
2339,0.17547750095812867
2340,0.1794740849178303
2341,0.2412289017330991
2342,0.2160347256695207
2343,0.23158664673523732
2344,0.2635701126749426
2345,0.18164589695453878
2346,0.24307733376947893
2347,0.21413369495805715
2348,0.27588793871218137
2349,0.19996686382329393
2350,0.2178786971755585
2351,0.217104156847645
2352,0.20330776611579124
2353,0.25580429332320836
2354,0.2365143878451935
2355,0.26731511489244386
2356,0.2063870751893676
2357,0.21334697285230209
2358,0.2508512362595174
2359,0.1794740849178303
2360,0.24400942587168278
2361,0.2687002048233973
2362,0.23885621716146263
2363,0.20650516246446748
2364,0.2063870751893676
2365,0.24663423573714083
2366,0.22567698066738248
2367,0.17448936276582433
2368,0.2305975735909837
2369,0.23611837105849373
2370,0.2494032815401794
2371,0.21010479468552004
2372,0.22319125985823515
2373,0.24663423573714083
2374,0.2334428000191167
2375,0.2365143878451935
2376,0.2694869269291524
2377,0.25797610535991683
2378,0.25258224969142024
2379,0.20371186604079522
2380,0.19004843201789587
2381,0.2216287329845464
2382,0.19004128383154098
2383,0.18865619390058755
2384,0.21526720314681028
2385,0.22507974690105245
2386,0.19996686382329393
2387,0.1867991056647589
2388,0.2230209711018548
2389,0.22369465697009905
2390,0.21512183315036154
2391,0.23518627895628993
2392,0.2393596142733265
2393,0.23127098798240822
2394,0.21010479468552004
2395,0.21196188292134868
2396,0.1977137588007655
2397,0.19004128383154098
2398,0.24307733376947893
2399,0.2004702609351578
2400,0.1822946640628514
2401,0.23668440512475417
2402,0.24931752802401744
2403,0.19004843201789587
2404,0.22369465697009905
2405,0.27727302864313486
2406,0.18914093498102805
2407,0.21927596888435352
2408,0.26278339056918754
2409,0.22891050263471577
